정류소노드 아이디,정류소명,경도,위도,지자체코드,지자체명
393000165,장항,127.838916,34.800444,393,남해군
393000166,장항,127.839047,34.800383,393,남해군
393000167,구미,127.8483649,34.785725,393,남해군
393000168,구미,127.848303,34.785629,393,남해군
393000169,덕월리,127.8574049,34.782047,393,남해군
393000170,덕월리,127.8573559,34.781943,393,남해군
393000171,남구마을입구,127.8692348,34.784616,393,남해군
393000172,남구마을입구,127.8693518,34.784655,393,남해군
393000173,양지,127.874777,34.775236,393,남해군
393000174,죽전,127.8829631,34.773639,393,남해군
393000175,죽전,127.8830182,34.773737,393,남해군
393000176,오리,127.8647932,34.772925,393,남해군
393000177,오리,127.8647039,34.773006,393,남해군
393000178,오리,127.8606841,34.772021,393,남해군
393000179,오리,127.8606848,34.772129,393,남해군
393000180,평산,127.852034,34.768433,393,남해군
393000181,평산,127.851953,34.768518,393,남해군
393000182,평산2리,127.8503978,34.766333,393,남해군
393000183,평산2리,127.8502661,34.766346,393,남해군
393000184,유구,127.8496199,34.755298,393,남해군
393000185,유구,127.849743,34.755339,393,남해군
393000186,운암,127.8693389,34.746025,393,남해군
393000187,운암,127.8693461,34.745908,393,남해군
393000188,사촌,127.8588071,34.742738,393,남해군
393000189,사촌,127.8588892,34.742596,393,남해군
393000190,선구마을앞,127.8557309,34.739014,393,남해군
393000191,선구마을앞,127.8556301,34.739081,393,남해군
393000192,항촌,127.8635051,34.733349,393,남해군
393000193,항촌,127.8634,34.733304,393,남해군
393000194,항촌,127.8660521,34.731425,393,남해군
393000195,항촌,127.8660071,34.731322,393,남해군
393000196,가천다랭이마을,127.894729,34.729078,393,남해군
393000197,가천다랭이마을,127.894545,34.729138,393,남해군
393000198,무지개,127.896323,34.744759,393,남해군
393000199,무지개,127.8963101,34.744652,393,남해군
393000200,무지개,127.8911048,34.744737,393,남해군
393000201,홍현,127.907235,34.745014,393,남해군
393000202,홍현,127.9071382,34.744941,393,남해군
393000203,홍현,127.9079179,34.74818,393,남해군
393000204,홍현,127.9077862,34.748179,393,남해군
393000205,숙호,127.9022152,34.756109,393,남해군
393000206,숙호,127.9020931,34.756068,393,남해군
393000207,월포,127.900526,34.763951,393,남해군
393000208,월포,127.9004051,34.76391,393,남해군
393000209,석교,127.8978599,34.767585,393,남해군
393000210,석교,127.8978091,34.767485,393,남해군
393000211,홍덕,127.8866531,34.771312,393,남해군
393000212,홍덕,127.8866149,34.771208,393,남해군
393000213,우형,127.8911678,34.774939,393,남해군
393000214,우형,127.891035,34.774932,393,남해군
393000215,당항,127.8975071,34.776745,393,남해군
393000216,당항,127.8974761,34.776852,393,남해군
393000217,두곡,127.904778,34.768445,393,남해군
393000218,두곡,127.9047892,34.768337,393,남해군
393000219,길맞이-용소,127.9256699,34.777852,393,남해군
393000220,길맞이-용소,127.925744,34.777728,393,남해군
393000221,용소마을,127.9333771,34.779704,393,남해군
393000222,용소마을,127.9334002,34.779598,393,남해군
393000223,화계마을,127.9413911,34.779257,393,남해군
393000224,화계마을,127.9413479,34.779339,393,남해군
393000225,신전,127.9524251,34.783466,393,남해군
393000226,신전,127.952361,34.783549,393,남해군
393000227,한려해상국립공원,127.98491,34.774976,393,남해군
393000228,금평,127.961834,34.777904,393,남해군
393000229,금평,127.962005,34.777958,393,남해군
393000230,금평,127.95466,34.771293,393,남해군
393000231,금평,127.9545631,34.771371,393,남해군
393000232,원천,127.9515521,34.768037,393,남해군
393000233,원천,127.951425,34.768082,393,남해군
393000234,원천,127.9488802,34.763361,393,남해군
393000235,원천,127.948765,34.763414,393,남해군
393000236,벽련,127.9491959,34.742525,393,남해군
393000237,벽련,127.9499299,34.742822,393,남해군
393000238,신보탄,127.9814911,34.731489,393,남해군
393000239,신보탄,127.9813522,34.731402,393,남해군
393000240,대량마을,127.959867,34.717358,393,남해군
393000241,소량,127.95921,34.72403,393,남해군
393000242,소량,127.9591459,34.723936,393,남해군
393000243,두모,127.955101,34.728847,393,남해군
393000244,두모,127.954989,34.728904,393,남해군
393000245,두모,127.9560571,34.735069,393,남해군
393000246,두모,127.956168,34.735162,393,남해군
393000247,두모,127.958346,34.741495,393,남해군
393000248,두모,127.958459,34.741416,393,남해군
393000249,금양,127.9843099,34.726909,393,남해군
393000250,금양,127.98419,34.726864,393,남해군
393000251,상주은모래비치앞,127.9860412,34.723834,393,남해군
393000252,상주,127.9862971,34.723713,393,남해군
393000253,상주해수욕장,127.9892491,34.722961,393,남해군
393000254,상주해수욕장,127.9892189,34.722855,393,남해군
393000255,금포,128.0047309,34.721517,393,남해군
393000256,금포,128.004669,34.721612,393,남해군
393000257,천하,128.0125451,34.725841,393,남해군
393000258,천하,128.012589,34.725738,393,남해군
393000259,송정해수욕장-송남마을,128.020095,34.723803,393,남해군
393000260,송정해수욕장-송남마을,128.0203769,34.72408,393,남해군
393000261,송남,128.0270048,34.720611,393,남해군
393000262,송남,128.0271359,34.720615,393,남해군
393000263,설리,128.032695,34.708956,393,남해군
393000264,설리,128.0326882,34.709065,393,남해군
393000265,답하,128.0382941,34.706965,393,남해군
393000266,답하,128.0383391,34.707067,393,남해군
393000267,팔랑,128.0416151,34.707491,393,남해군
393000268,팔랑,128.0417389,34.707446,393,남해군
393000269,미조-본촌,128.0434619,34.715199,393,남해군
393000270,미조-본촌,128.0433589,34.715132,393,남해군
393000271,초전,128.0314282,34.728476,393,남해군
393000272,초전,128.0313839,34.728373,393,남해군
393000273,송정,128.0236871,34.725955,393,남해군
393000274,송정,128.0236061,34.72604,393,남해군
393000275,항도마을,128.045984,34.74373,393,남해군
393000276,항도마을,128.0459549,34.743619,393,남해군
393000277,가인포,128.0513722,34.748321,393,남해군
393000278,가인포,128.0515039,34.748319,393,남해군
393000281,노구,128.052603,34.756823,393,남해군
393000282,노구,128.0524208,34.756843,393,남해군
393000283,대지포,128.0474701,34.774142,393,남해군
393000284,대지포,128.0475968,34.774169,393,남해군
393000285,은점,128.049683,34.785564,393,남해군
393000286,은점,128.049557,34.785604,393,남해군
393000287,물건마을,128.0458609,34.796162,393,남해군
393000288,물건마을,128.045749,34.796104,393,남해군
393000289,내동천,128.045709,34.802706,393,남해군
393000290,내동천,128.0454941,34.802648,393,남해군
393000291,동천,128.039279,34.806033,393,남해군
393000292,동천,128.039234,34.805932,393,남해군
393000293,동천,128.0349079,34.808217,393,남해군
393000294,양화금,128.0607491,34.816765,393,남해군
393000295,양화금,128.0606569,34.816688,393,남해군
393000296,화암,128.0308651,34.804921,393,남해군
393000297,화암,128.0307661,34.804993,393,남해군
393000298,봉화마을앞,128.0246198,34.803443,393,남해군
393000299,화천마을,128.035822,34.822013,393,남해군
393000300,화천마을,128.0360311,34.822028,393,남해군
393000301,둔촌,128.0347801,34.826404,393,남해군
393000303,전도,128.0200388,34.829797,393,남해군
393000304,전도,128.0200291,34.829688,393,남해군
393000305,지족,127.9910491,34.837842,393,남해군
393000306,지족,127.9910588,34.837734,393,남해군
393000307,신흥,127.97807,34.842965,393,남해군
393000308,신흥,127.9779761,34.842874,393,남해군
393000309,신흥,127.9741331,34.846435,393,남해군
393000310,신흥,127.9742018,34.846531,393,남해군
393000311,사포마을앞,127.965379,34.857698,393,남해군
393000312,사포마을앞,127.9652519,34.857724,393,남해군
393000313,광천앞,127.9662271,34.868571,393,남해군
393000314,광천앞,127.9663531,34.868538,393,남해군
393000315,보천,127.9720328,34.876316,393,남해군
393000316,보천,127.972139,34.876252,393,남해군
393000317,서대마을앞,127.9821229,34.878654,393,남해군
393000318,서대마을앞,127.9820329,34.878737,393,남해군
393000319,고순,127.9887361,34.892598,393,남해군
393000320,고순,127.988856,34.892552,393,남해군
393000321,율도,127.9918141,34.897724,393,남해군
393000322,율도,127.9916978,34.89778,393,남해군
393000323,소벽마을,127.999206,34.905639,393,남해군
393000324,소벽마을,127.9990739,34.905637,393,남해군
393000325,대벽,128.000066,34.909143,393,남해군
393000326,대벽,128.00016,34.909067,393,남해군
393000327,단항,128.015464,34.91672,393,남해군
393000328,단항,128.0153588,34.916786,393,남해군
393000330,대산골,128.022066,34.850119,393,남해군
393000331,부윤1리,128.020023,34.856384,393,남해군
393000332,부윤1리,128.0201152,34.85629,393,남해군
393000333,오용,128.030162,34.861403,393,남해군
393000334,오용,128.030035,34.861421,393,남해군
393000336,언포,128.0355941,34.889326,393,남해군
393000337,언포,128.035602,34.889442,393,남해군
393000338,고두,128.038217,34.887429,393,남해군
393000339,고두,128.038342,34.887493,393,남해군
393000340,가인,128.048026,34.881815,393,남해군
393000341,가인,128.048008,34.881935,393,남해군
393000342,천포,128.0561389,34.879913,393,남해군
393000343,천포,128.0562221,34.879818,393,남해군
393000344,적량,128.057616,34.859475,393,남해군
393000345,대곡,128.0532589,34.852779,393,남해군
393000346,장포,128.061783,34.843885,393,남해군
393000347,옥천,127.9968941,34.846979,393,남해군
393000348,옥천,127.9968379,34.847077,393,남해군
393000349,지족,128.0005931,34.836488,393,남해군
393000350,지족,128.0003569,34.836519,393,남해군
393000351,지족,127.997258,34.829632,393,남해군
393000352,지족,127.99724,34.829524,393,남해군
393000353,수장포,127.9867619,34.822131,393,남해군
393000354,수장포,127.9868641,34.82206,393,남해군
393000355,고암-북섬,127.9842142,34.818571,393,남해군
393000356,고암-북섬,127.9843081,34.818492,393,남해군
393000357,수곡,127.9843981,34.81408,393,남해군
393000358,수곡,127.9844849,34.814167,393,남해군
393000359,시문,127.9816229,34.809625,393,남해군
393000360,시문,127.9815671,34.809723,393,남해군
393000361,갈현,127.9989871,34.807104,393,남해군
393000362,갈현,128.0050099,34.805326,393,남해군
393000363,삼화,128.0163128,34.805079,393,남해군
393000364,삼화,128.0163089,34.804971,393,남해군
393000365,이동,127.9562011,34.799033,393,남해군
393000366,이동,127.9565309,34.799176,393,남해군
393000367,성현,127.958909,34.791357,393,남해군
393000368,성현,127.9587859,34.791403,393,남해군
393000369,봉곡,127.964236,34.791803,393,남해군
393000370,봉곡,127.9641712,34.791709,393,남해군
393000371,문현,127.9704931,34.796446,393,남해군
393000372,문현,127.9705619,34.796354,393,남해군
393000373,난죽,127.974415,34.797729,393,남해군
393000374,난음,127.976054,34.800112,393,남해군
393000375,난음,127.9762891,34.80003,393,남해군
393000376,난죽,127.9745212,34.797664,393,남해군
393000377,이동,127.952959,34.801586,393,남해군
393000378,이동,127.953085,34.801616,393,남해군
393000379,다천,127.9331021,34.815072,393,남해군
393000380,다천,127.931868,34.815768,393,남해군
393000381,초음,127.9289419,34.816838,393,남해군
393000382,금석,127.9275811,34.816776,393,남해군
393000383,다정,127.9216462,34.818384,393,남해군
393000384,초곡,127.9218899,34.818376,393,남해군
393000385,대입현,127.914566,34.82413,393,남해군
393000386,대입현,127.9144321,34.824008,393,남해군
393000387,토촌,127.9159229,34.830793,393,남해군
393000388,토촌,127.915816,34.830858,393,남해군
393000389,섬호,127.9238569,34.830929,393,남해군
393000390,섬호,127.9237619,34.830854,393,남해군
393000391,광두,127.9390162,34.824267,393,남해군
393000392,광두,127.9390669,34.824166,393,남해군
393000393,고모마을,127.9382591,34.815743,393,남해군
393000394,고모마을,127.9381439,34.815691,393,남해군
393000395,소입현,127.903964,34.831569,393,남해군
393000396,소입현,127.9038571,34.831343,393,남해군
393000397,효자문삼거리,127.894964,34.835055,393,남해군
393000398,효자문삼거리,127.8945562,34.834881,393,남해군
393000402,연죽마을앞,127.862878,34.829807,393,남해군
393000403,대정,127.858685,34.814385,393,남해군
393000404,대정,127.8586552,34.81449,393,남해군
393000405,서호,127.8546901,34.814112,393,남해군
393000406,서호,127.8546998,34.81422,393,남해군
393000407,동정마을앞,127.8684839,34.811527,393,남해군
393000408,동정마을앞,127.868359,34.811561,393,남해군
393000409,동정마을,127.868378,34.804084,393,남해군
393000410,동정마을,127.868261,34.804034,393,남해군
393000411,동정,127.8701618,34.801322,393,남해군
393000412,동정,127.8700351,34.801292,393,남해군
393000413,북구,127.870159,34.78847,393,남해군
393000414,북구,127.8700391,34.788517,393,남해군
393000415,봉성,127.8787979,34.817699,393,남해군
393000416,평현,127.878781,34.81803,393,남해군
393000418,남해전통시장,127.8938819,34.840643,393,남해군
393000419,남해전통시장,127.894009,34.840814,393,남해군
393000420,사거리,127.8939881,34.838425,393,남해군
393000421,사거리,127.894108,34.838559,393,남해군
393000424,남해병원,127.8948031,34.845684,393,남해군
393000425,남해병원앞,127.8945968,34.846192,393,남해군
393000426,심천,127.8934499,34.853152,393,남해군
393000427,심천,127.89342,34.852179,393,남해군
393000428,풍산,127.8948082,34.858537,393,남해군
393000429,풍산,127.8955192,34.859606,393,남해군
393000430,대계마을,127.873953,34.869991,393,남해군
393000431,대계마을,127.874016,34.870086,393,남해군
393000433,현촌,127.8599461,34.871514,393,남해군
393000434,도산,127.845967,34.873756,393,남해군
393000435,도산,127.8460372,34.873661,393,남해군
393000436,정포,127.8365029,34.880825,393,남해군
393000437,정포,127.8365519,34.880929,393,남해군
393000438,우물,127.8478631,34.878152,393,남해군
393000439,우물,127.847966,34.878304,393,남해군
393000440,중현,127.8438548,34.875605,393,남해군
393000441,중현,127.8437321,34.875564,393,남해군
393000442,대곡,127.886085,34.866598,393,남해군
393000443,대곡,127.886162,34.866687,393,남해군
393000444,이어,127.8946778,34.861988,393,남해군
393000445,이어,127.8950231,34.861987,393,남해군
393000446,도마,127.8928631,34.871651,393,남해군
393000447,도마,127.8929941,34.871664,393,남해군
393000448,창선대교-단항,128.0293891,34.914382,393,남해군
393000449,냉천,128.0260829,34.906992,393,남해군
393000450,냉천,128.0262262,34.907451,393,남해군
393000451,당항,128.0133518,34.893927,393,남해군
393000452,당항,128.0134541,34.893861,393,남해군
393000453,곤유,128.0121919,34.886146,393,남해군
393000454,곤유,128.0120468,34.885989,393,남해군
393000455,신촌,128.0102299,34.877371,393,남해군
393000456,신촌,128.0100989,34.877383,393,남해군
393000457,동대,128.008611,34.867416,393,남해군
393000458,동대,128.008373,34.867365,393,남해군
393000459,상신마을,128.009083,34.863774,393,남해군
393000460,상신마을,128.0089519,34.86376,393,남해군
393000461,상신마을앞,128.0107012,34.860577,393,남해군
393000462,상신마을앞,128.0106292,34.860487,393,남해군
393000463,상죽,128.0126902,34.857905,393,남해군
393000464,상죽,128.0128208,34.857915,393,남해군
393000465,수산리앞,128.013323,34.855279,393,남해군
393000466,당저1리,128.015478,34.848102,393,남해군
393000467,당저1리,128.0153059,34.848141,393,남해군
393000468,당저2리,128.013772,34.843523,393,남해군
393000469,당저2리,128.013669,34.843593,393,남해군
393000470,단항,128.0123618,34.914783,393,남해군
393000471,단항,128.0124439,34.914692,393,남해군
393000472,신흥,127.9778411,34.843071,393,남해군
393000473,옥천,128.004984,34.850356,393,남해군
393000474,옥천,128.004966,34.850463,393,남해군
393000475,영지마을,127.970658,34.810031,393,남해군
393000476,영지마을,127.9705291,34.81004,393,남해군
393000477,난양마을,127.9681931,34.805783,393,남해군
393000478,난양마을,127.9683839,34.805817,393,남해군
393000479,장전마을,127.9606658,34.800481,393,남해군
393000480,장전마을,127.9607591,34.800388,393,남해군
393000481,이동,127.955974,34.799404,393,남해군
393000482,난음,127.9759928,34.799962,393,남해군
393000483,초양,127.9301198,34.828779,393,남해군
393000484,초양,127.930036,34.828696,393,남해군
393000485,효자문삼거리,127.894676,34.834859,393,남해군
393000488,양지,127.8750229,34.775041,393,남해군
393000489,홍현,127.904999,34.752867,393,남해군
393000490,홍현,127.9048799,34.752821,393,남해군
393000491,평산2리,127.8497858,34.762637,393,남해군
393000492,평산2리,127.8498892,34.762566,393,남해군
393000493,북구,127.8719341,34.792346,393,남해군
393000494,북구,127.8718121,34.792305,393,남해군
393000495,수산,128.012837,34.855173,393,남해군
393000496,중리,127.8191491,34.849902,393,남해군
393000497,중리,127.8183668,34.85219,393,남해군
393000498,정포,127.832341,34.880912,393,남해군
393000499,우물,127.8480589,34.878083,393,남해군
393000500,오곡,127.8751651,34.884324,393,남해군
393000501,오곡,127.8752951,34.884345,393,남해군
393000502,오곡,127.875654,34.887886,393,남해군
393000503,오곡,127.87555,34.887878,393,남해군
393000504,단항마을,128.029716,34.915111,393,남해군
393000505,당항,128.01641,34.897126,393,남해군
393000506,당항,128.0165281,34.897058,393,남해군
393000507,수산리앞,128.01316,34.855282,393,남해군
393000508,삼동면 행정복지센터,128.0010391,34.831407,393,남해군
393000509,삼동면 행정복지센터,128.0010179,34.831523,393,남해군
393000510,냉천,128.023884,34.902855,393,남해군
393000511,냉천,128.024023,34.902838,393,남해군
393000512,덕신,127.8760612,34.929829,393,남해군
393000513,감암,127.866244,34.93765,393,남해군
393000514,감암,127.86637,34.937619,393,남해군
393000515,문의-양모리학교,127.9116421,34.930655,393,남해군
393000516,문의-양모리학교,127.9114898,34.930595,393,남해군
393000517,문의마을앞,127.912252,34.927894,393,남해군
393000518,동흥,127.9175681,34.931903,393,남해군
393000519,왕지,127.905237,34.940963,393,남해군
393000520,왕지,127.9051589,34.940876,393,남해군
393000521,수원늘,127.893478,34.945914,393,남해군
393000522,수원늘,127.893456,34.945807,393,남해군
393000523,옥동,127.9245352,34.921388,393,남해군
393000524,옥동,127.924636,34.921319,393,남해군
393000525,금음-세탄모,127.916527,34.915452,393,남해군
393000526,금음-세탄모,127.9166519,34.915505,393,남해군
393000527,남양,127.9142888,34.925451,393,남해군
393000528,남양,127.9141729,34.92541,393,남해군
393000529,동비마을앞,127.9003709,34.888508,393,남해군
393000530,대사,127.8795488,34.895868,393,남해군
393000531,대사,127.8795409,34.895742,393,남해군
393000532,동남치,127.8879001,34.905343,393,남해군
393000533,관당,127.881949,34.894394,393,남해군
393000534,관당,127.8818899,34.894298,393,남해군
393000535,관당,127.8842119,34.890888,393,남해군
393000536,관당,127.8841579,34.890789,393,남해군
393000537,정태,127.8906091,34.888406,393,남해군
393000538,정태,127.8906142,34.888297,393,남해군
393000539,대계,127.863977,34.871684,393,남해군
393000540,대계,127.8639709,34.871795,393,남해군
393000541,현촌,127.860025,34.871691,393,남해군
393000542,남해공용터미널,127.8982688,34.84154,393,남해군
393000543,사거리,127.8942199,34.837763,393,남해군
393000544,미국마을,127.9290679,34.779077,393,남해군
393000545,미국마을,127.9290229,34.779175,393,남해군
393000546,두곡,127.903163,34.77186,393,남해군
393000547,두곡,127.9030928,34.771768,393,남해군
393000548,비로정,127.8995141,34.769618,393,남해군
393000549,비로정,127.8994979,34.769454,393,남해군
393000550,금평,127.9591189,34.774811,393,남해군
393000551,금평,127.959057,34.774906,393,남해군
393000552,남흥여객미조영업소,128.0457389,34.712517,393,남해군
393000553,설리버스정류장,128.0255681,34.705769,393,남해군
393000554,은점,128.0503519,34.789363,393,남해군
393000555,은점,128.050155,34.789354,393,남해군
393000556,물건마을,128.0441819,34.798657,393,남해군
393000557,물건마을,128.04408,34.798611,393,남해군
393000558,동천,128.0348078,34.808155,393,남해군
393000559,봉화마을앞,128.024492,34.803467,393,남해군
393000560,내산,128.017058,34.774076,393,남해군
393000561,내산,128.0169292,34.774098,393,남해군
393000562,내산,128.016081,34.771455,393,남해군
393000563,내산,128.0159521,34.771477,393,남해군
393000564,바람흔적미술관,128.0123359,34.763794,393,남해군
393000565,바람흔적미술관,128.0124191,34.76371,393,남해군
393000566,나비생태공원,128.013849,34.760012,393,남해군
393000567,봉화,128.0221312,34.804084,393,남해군
393000568,봉화,128.0220862,34.803982,393,남해군
393000569,갈현,128.0049278,34.805241,393,남해군
393000570,갈현,127.9989979,34.807212,393,남해군
393000571,금송,128.0119252,34.828669,393,남해군
393000572,금송,128.0119388,34.828528,393,남해군
393000573,강촌마을,128.0527358,34.806753,393,남해군
393000574,강촌마을,128.0526271,34.806814,393,남해군
393000575,동천,128.0374942,34.811906,393,남해군
393000576,동천,128.037335,34.811989,393,남해군
393000577,연곡마을앞,128.0399591,34.868577,393,남해군
393000578,연곡마을앞,128.0399789,34.868452,393,남해군
393000580,식포,128.0279369,34.877939,393,남해군
393000581,송정,128.049871,34.871333,393,남해군
393000582,송정,128.0497471,34.871345,393,남해군
393000583,설천보건지소,127.9157699,34.921622,393,남해군
393000584,금음마을,127.9164859,34.920893,393,남해군
393000585,덕신분교,127.8678629,34.930175,393,남해군
393000586,덕신,127.8761929,34.92983,393,남해군
393000587,용강마을앞,127.895396,34.926369,393,남해군
393000588,북남치,127.8884588,34.9107,393,남해군
393000590,월곡마을,127.8625741,34.926613,393,남해군
393000591,차면,127.8602932,34.916229,393,남해군
393000592,소차면-이순신바다공원,127.8590011,34.910951,393,남해군
393000593,방월-언머리,127.8668362,34.905183,393,남해군
393000594,방월,127.8717851,34.901695,393,남해군
393000595,연죽마을앞,127.8629719,34.829901,393,남해군
393000596,평현-야촌,127.8861278,34.820878,393,남해군
393000597,효자문삼거리,127.8950018,34.83516,393,남해군
393000598,사거리,127.8940871,34.837759,393,남해군
393000600,유림오거리,127.8942541,34.842073,393,남해군
393000604,무지개,127.8911498,34.744838,393,남해군
393000608,설리버스정류장,128.0257009,34.705769,393,남해군
393000609,나비생태공원,128.013746,34.759943,393,남해군
393000610,한려해상국립공원,127.984914,34.775084,393,남해군
393000613,노량,127.874083,34.940315,393,남해군
393000614,유배문학관,127.901187,34.832932,393,남해군
393000615,유배문학관,127.9005959,34.832889,393,남해군
393000616,언둑,127.8629809,34.900692,393,남해군
393000617,언둑,127.8629032,34.900641,393,남해군
393000618,꼭두방,127.9137949,34.769698,393,남해군
393000619,꼭두방,127.9134968,34.769568,393,남해군
393000620,양지삼거리,127.875335,34.772809,393,남해군
393000621,양지삼거리,127.8753098,34.772881,393,남해군
393000622,덕신분교,127.8675929,34.930156,393,남해군
393000623,가천,127.89139,34.727877,393,남해군
393000624,앵강다숲,127.9504379,34.779295,393,남해군
393000625,독일마을,128.0383898,34.800692,393,남해군
393000626,동천삼거리,128.034486,34.806896,393,남해군
394000004,봉대,127.697936,35.154224,394,하동군
394000005,봉대,127.697827,35.154288,394,하동군
394000006,가평,127.8538981,35.111531,394,하동군
394000007,계성,127.7711921,35.072712,394,하동군
394000008,계성,127.7712389,35.072609,394,하동군
394000009,국골,127.774552,35.106912,394,하동군
394000010,국골,127.7744231,35.10689,394,하동군
394000011,상남,127.790046,35.101472,394,하동군
394000012,상남,127.7899319,35.101412,394,하동군
394000013,두전,127.7752709,35.077579,394,하동군
394000014,두전,127.7751629,35.077516,394,하동군
394000015,하동산,127.7881088,35.077961,394,하동군
394000016,하동산,127.788197,35.078048,394,하동군
394000017,월평,127.8132728,35.117962,394,하동군
394000018,월평,127.8131962,35.117873,394,하동군
394000019,하시목,127.785348,35.190413,394,하동군
394000020,하시목,127.785452,35.190479,394,하동군
394000021,시목,127.78407,35.202874,394,하동군
394000022,시목,127.783944,35.202842,394,하동군
394000023,시목-절터,127.778265,35.204249,394,하동군
394000024,시목-절터,127.778261,35.204359,394,하동군
394000025,원묵,127.7339108,35.238414,394,하동군
394000026,원묵마을,127.736995,35.242589,394,하동군
394000027,묵계,127.7331631,35.231851,394,하동군
394000028,묵계,127.7330749,35.23176,394,하동군
394000029,양지,127.8332168,35.187635,394,하동군
394000030,양지,127.833251,35.18753,394,하동군
394000031,갈성,127.8349981,35.193918,394,하동군
394000032,갈성,127.8350662,35.194011,394,하동군
394000034,두양,127.8881741,35.244756,394,하동군
394000035,빙옥,127.901083,35.117638,394,하동군
394000036,빙옥,127.9009778,35.117571,394,하동군
394000037,빙옥,127.9033711,35.1147,394,하동군
394000038,빙옥,127.903495,35.114761,394,하동군
394000039,북천역,127.8835409,35.111025,394,하동군
394000040,북천역,127.8835312,35.110917,394,하동군
394000041,원양,127.8248141,35.088713,394,하동군
394000042,원양,127.8249329,35.088658,394,하동군
394000043,구여의,127.8251302,35.107261,394,하동군
394000044,구여의,127.8250049,35.10722,394,하동군
394000045,명교,127.8500782,35.033465,394,하동군
394000046,명교,127.8499478,35.033453,394,하동군
394000047,율촌,127.8208372,35.024622,394,하동군
394000048,율촌,127.82079,35.024491,394,하동군
394000049,동촌,127.8536962,35.086591,394,하동군
394000050,동촌,127.8538261,35.086607,394,하동군
394000051,반계,127.8554141,35.047999,394,하동군
394000052,반계,127.8552841,35.047982,394,하동군
394000053,신안,127.8704401,35.028684,394,하동군
394000054,신안,127.870402,35.028801,394,하동군
394000055,지곡,127.8773251,35.030832,394,하동군
394000056,지곡,127.8773341,35.03094,394,하동군
394000057,백련,127.8906548,35.02963,394,하동군
394000058,백련,127.890648,35.029522,394,하동군
394000059,중평3구,127.9004378,35.025582,394,하동군
394000060,중평3구,127.900372,35.025488,394,하동군
394000061,관곡,127.894572,35.044299,394,하동군
394000062,관곡,127.8944669,35.044234,394,하동군
394000063,대전방,127.9080601,35.004443,394,하동군
394000064,술상,127.904882,34.996649,394,하동군
394000065,온방,127.897519,34.986296,394,하동군
394000066,온방,127.8976748,34.986281,394,하동군
394000067,상촌1,127.8945428,34.978818,394,하동군
394000068,상촌1,127.8942631,34.978823,394,하동군
394000069,구노량,127.8770101,34.948812,394,하동군
394000070,구노량,127.8767491,34.94865,394,하동군
394000071,신노량,127.8598,34.949219,394,하동군
394000072,신노량,127.8596689,34.949214,394,하동군
394000073,신기,127.8530939,34.966655,394,하동군
394000074,신기,127.8529628,34.966652,394,하동군
394000075,소송,127.8504421,34.963406,394,하동군
394000077,미법-아랫물,127.856002,34.950482,394,하동군
394000078,금오,127.8405601,34.977967,394,하동군
394000079,덕포,127.8305791,34.988771,394,하동군
394000080,덕포,127.8301831,34.989149,394,하동군
394000081,진정,127.8222019,34.995324,394,하동군
394000082,진정,127.821407,34.995677,394,하동군
394000083,화심,127.7300671,35.082062,394,하동군
394000084,화심,127.7299508,35.082281,394,하동군
394000085,선장,127.7189849,35.088291,394,하동군
394000086,선장,127.7190551,35.088383,394,하동군
394000087,고서,127.735596,35.086721,394,하동군
394000088,고서,127.7355611,35.086616,394,하동군
394000089,신지,127.7116042,35.093028,394,하동군
394000090,신지(상),127.7087861,35.096775,394,하동군
394000091,호암,127.7030261,35.101135,394,하동군
394000093,예인촌,127.697737,35.120266,394,하동군
394000094,해방촌입구,127.695155,35.130937,394,하동군
394000095,예인촌,127.6972261,35.121778,394,하동군
394000096,대촌,127.693026,35.151304,394,하동군
394000097,대촌,127.693525,35.151391,394,하동군
394000098,입석,127.7048819,35.157433,394,하동군
394000099,입석,127.704929,35.157329,394,하동군
394000100,덕기,127.714739,35.19839,394,하동군
394000101,덕기,127.714851,35.198343,394,하동군
394000102,상신대,127.7067841,35.149459,394,하동군
394000103,상신대,127.706909,35.149405,394,하동군
394000104,시장입구-구터미널,127.750532,35.070267,394,하동군
394000105,읍내정류소,127.750887,35.069245,394,하동군
394000106,한솥도시락앞,127.7503718,35.068982,394,하동군
394000107,연화마을입구,127.753475,35.071012,394,하동군
394000108,하동버스터미널,127.7606318,35.064502,394,하동군
394000109,삼신리,127.6412969,35.226382,394,하동군
394000110,삼신리,127.641154,35.22639,394,하동군
394000111,용강,127.6426141,35.232969,394,하동군
394000112,용강,127.6427419,35.232995,394,하동군
394000113,계원마을,127.6417469,35.240759,394,하동군
394000114,계원마을,127.641879,35.24077,394,하동군
394000115,모암마을,127.6417051,35.246613,394,하동군
394000116,모암마을,127.6418329,35.246639,394,하동군
394000117,동정산장,127.6403299,35.252606,394,하동군
394000118,동정산장,127.640246,35.25252,394,하동군
394000119,의신,127.647185,35.28889,394,하동군
394000121,신월,127.7887072,35.042782,394,하동군
394000122,신월,127.7885711,35.042773,394,하동군
394000123,전도,127.8063839,34.999063,394,하동군
394000124,전도,127.8063169,34.999157,394,하동군
394000125,진정,127.8249869,34.986603,394,하동군
394000126,진정,127.8250459,34.986505,394,하동군
394000127,광포고개,127.812686,34.973384,394,하동군
394000128,광포고개,127.8127868,34.973315,394,하동군
394000129,명덕,127.814027,34.958588,394,하동군
